Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Age,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2,Outlet_Identifier_0,Outlet_Identifier_1,Outlet_Identifier_2,Outlet_Identifier_3,Outlet_Identifier_4,Outlet_Identifier_5,Outlet_Identifier_6,Outlet_Identifier_7,Outlet_Identifier_8,Outlet_Identifier_9
FDL33,7.235,0.167316771,197.5452,195.7452,19,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDJ53,10.5,0.071660976,119.7098,2410.196,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX08,12.849999999999998,0.039576776,179.9318,360.8636,32,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDK32,16.25,0.049074897,154.2682,3354.3004,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM20,10.0,0.038904624,245.4144,6615.3888,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCJ42,19.75,0.01438222,102.2332,3075.9959999999996,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDI50,8.42,0.030968306,227.8352,3435.528,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ15,13.1,0.020310733444444444,117.8782,2741.0986,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCK18,9.6,0.006316495900000001,164.2184,1981.4208,15,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDW33,9.395,0.099681254,106.428,1917.504,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCT05,10.895,0.021037197,255.9672,4857.6768,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDZ16,16.849999999999998,0.279886948,193.1478,387.4956,32,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCV17,18.85,0.016107549,129.7626,3016.7398,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDE34,9.195,0.10833090199999999,183.6634,2726.4509999999996,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH44,19.1,0.025924622999999997,148.0418,3825.6868,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCK06,5.03,0.008664064,119.3756,605.878,15,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDS46,17.6,0.047330801,120.8782,2621.9204,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCO42,21.25,0.024756031,146.7102,1603.9122,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDL13,13.85,0.056406129000000006,231.43,3029.39,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDK14,6.98,0.0413383,83.3934,491.3604,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX13,7.725,0.047879864,250.2092,3984.1472,15,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRI47,14.7,0.021005398999999998,144.5128,2588.6304,8,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDG22,17.6,0.041615224,37.219,366.19,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA13,15.85,0.07867708,37.8506,341.5554,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE46,18.6,0.015769693,152.1366,1813.6392,20,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX25,16.7,0.10263304699999999,180.8292,3466.1548,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDC58,10.195,0.04217956,44.2428,703.0848,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCA42,6.965,0.028710065,158.1604,2693.8268,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDV01,19.2,0.08508264800000001,153.5314,2171.8396,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU24,6.78,0.14016303800000002,94.212,1025.3319999999999,20,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO51,6.785,0.042153502,44.0112,340.8896,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCN14,19.1,0.15385153,185.1608,551.2824,19,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDT37,14.150000000000002,0.061753511,253.3014,510.0028,32,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDY09,15.6,0.042179884,174.7054,175.1054,19,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCG06,16.35,0.029420857,256.9646,4637.9628,30,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDG40,13.65,0.066657791,32.6558,67.9116,19,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDQ47,7.155,0.16815457399999997,33.7874,882.185,13,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRH59,10.8,0.097805615,73.938,73.238,19,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDH48,13.5,0.06082246,85.154,605.878,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE34,9.195,0.107870997,181.2634,2362.9242,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCM05,6.825,0.059940022,262.4226,3964.8390000000004,18,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDU55,16.2,0.035967107000000005,260.3278,7549.5062,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS60,20.85,0.032442387999999996,178.36599999999999,4673.916,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ32,7.785,0.037112284,106.4964,1577.9460000000001,30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDP12,9.8,0.045358609,36.1874,423.4488,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCL31,7.39,0.119698523,143.047,3578.675,32,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDR32,6.78,0.150238656,229.3694,228.3694,32,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDL08,10.799999999999999,0.049478259000000004,245.4144,3675.216,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY34,10.5,0.010998932,164.3842,1823.6262,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRG23,8.88,0.08366836566666666,154.0682,2896.8958,8,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDD04,16.0,0.08989642,143.4154,1985.4156,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX37,16.2,0.063385859,98.17,2696.49,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM09,11.15,0.086281593,170.579,1358.2320000000002,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA52,16.2,0.128315409,178.137,3881.614,30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCV41,14.35,0.017108186,110.3228,552.614,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDB20,7.72,0.051970838,79.7986,2336.958,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD28,10.695,0.04591141722222222,60.5904,410.1328,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI38,13.35,0.024482432999999998,205.7638,621.1914,19,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDA28,16.1,0.047792845,126.1362,3271.7412,13,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB32,20.599999999999998,0.023339367000000003,94.8778,4036.7454,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCS54,13.6,0.009991273,175.537,3705.177,13,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCA17,20.6,0.045675104,150.9392,4026.7584,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDR14,11.65,0.173904193,52.3298,269.649,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS58,9.285,0.021039272999999997,160.0578,2567.3248,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU08,10.3,0.027426689,97.3042,694.4294,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI60,7.22,0.06414186599999999,61.251000000000005,126.50200000000001,19,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU40,20.85,0.037556341,195.3478,1937.4779999999998,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX46,12.299999999999999,0.057835325,57.5562,2548.0166,32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDG41,8.84,0.076995176,112.0228,1215.7508,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDD14,20.7,0.297312685,185.4266,368.8532,32,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX45,16.75,0.104348025,156.263,4850.353,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCN30,16.35,0.016989991,98.541,772.328,13,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRH13,8.575,0.023885957000000003,106.62799999999999,958.752,20,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NCP30,20.5,0.032954044,39.3822,314.2576,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDT52,9.695,0.047429578,245.8144,3430.2016,20,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS36,8.38,0.047152554000000006,110.15700000000001,3185.853,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB03,17.75,0.157470693,239.1538,4326.3684,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO09,13.5,0.125274674,262.191,2366.919,20,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD28,10.695000000000002,0.053038775,59.5904,1640.5312,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF08,14.3,0.065339802,89.1856,1845.5976,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB49,8.3,0.05046718,97.6384,197.0768,19,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB08,6.055,0.02681572833333333,162.3578,1604.578,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCP06,20.7,0.039306822000000005,150.7366,3325.0052,18,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDH28,15.85,0.11025414300000001,37.3506,341.5554,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU20,19.349999999999998,0.037569401,120.7098,361.5294,32,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRB25,12.3,0.069852615,107.4938,2358.2636,10,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCM30,19.1,0.067676056,40.8796,371.5164,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDU57,8.27,0.149895348,152.0708,451.4124,19,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDF56,16.7,0.20916293600000002,179.1976,543.2928,32,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCT30,9.1,0.080277707,47.2718,850.8924,13,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDX15,17.2,0.156935553,160.6578,1925.4936,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX58,13.15,0.044011225,181.295,4028.09,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ08,15.7,0.031685529,63.1536,122.5072,19,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRL23,18.35,0.015291576000000001,106.1938,1607.9070000000002,30,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDA25,16.5,0.068112874,104.59899999999999,2889.572,13,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV09,12.1,0.020600553,147.5734,3414.8882,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDQ46,7.51,0.10423592,111.7544,2460.7968,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH41,9.0,0.081614376,214.7534,5806.4418,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY20,12.5,0.082215187,91.4488,1086.5856,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDO37,8.06,0.021372636,231.7326,5313.7498,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ55,6.055,0.025460232000000003,160.892,1917.504,15,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS32,17.75,0.029510313,141.9838,4354.9978,32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV50,14.3,0.122761775,124.37299999999999,2093.9410000000003,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCV30,20.2,0.06606579900000001,61.351000000000006,1201.769,15,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDP16,18.6,0.039454924,244.0802,3193.8426,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW39,6.69,0.036910398,175.037,2117.244,20,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN39,19.35,0.04861971966666666,169.0816,3523.4136,30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV55,17.75,0.055159054000000006,145.6444,2467.4548,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ20,16.1,0.034300475,253.2356,5849.7188,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDK02,12.5,0.112399145,120.444,1438.128,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDK10,5.785,0.040523265,177.86599999999999,4853.682,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCQ41,14.8,0.019559746,193.7794,2926.191,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDA11,7.75,0.043483398,94.3436,2363.59,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN13,18.6,0.15236665900000002,98.5358,1306.9654,15,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCA42,6.965,0.047784475,158.8604,316.9208,19,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCX30,16.7,0.026598474,245.8776,4210.5192,30,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDL10,8.394999999999998,0.039300964,99.5042,1884.8798,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ33,13.35,0.091348964,150.3708,4363.6532,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCE42,21.1,0.010602292,235.3958,3271.7412,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDH58,12.3,0.03168138671428571,116.4834,1842.9344,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDF33,7.97,0.021579162000000002,105.9596,2049.3324,15,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRK49,14.15,0.03593692,41.0138,771.6622,13,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCK19,9.8,0.09046564,193.6478,3099.9648,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDT24,12.349999999999998,0.15872563522222224,75.9328,3012.0792,32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI57,19.85,0.054245722,196.0768,5518.1504,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCQ06,13.0,0.041621987,253.6014,6630.0364,32,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDB16,8.21,0.044888397000000003,87.3198,610.5386,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDB57,20.25,0.018805105,220.6772,2223.772,20,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRD13,15.0,0.049279392000000005,65.7168,575.2512,8,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDC41,15.6,0.11681595300000001,75.567,1684.474,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW59,13.15,0.020698674,86.3566,1099.2358,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO49,10.6,0.033103556,48.9008,708.4112,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO08,11.1,0.09000896300000001,164.0526,164.4526,19,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCV06,11.299999999999999,0.11675040699999999,195.2478,193.7478,32,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCY06,15.25,0.061184804,132.0968,3914.9040000000005,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDL03,19.25,0.027190917000000002,194.81099999999998,2160.521,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCL31,7.39,0.12046799400000001,145.14700000000002,5296.439,18,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDU46,10.3,0.011189235,86.654,2423.512,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF04,17.5,0.013714183000000001,259.2304,2841.6344,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX31,20.349999999999998,0.012867462800000002,234.7958,467.3916,32,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDI24,10.3,0.078728915,178.437,2822.992,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY28,7.47,0.26639671,215.6218,641.1654,32,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRN11,7.85,0.163902159,143.3444,1596.5884,10,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDB10,10.0,0.067312613,234.359,3072.667,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI60,7.22,0.03832122,61.851000000000006,822.263,20,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN15,17.5,0.016653022,139.518,2936.178,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCE18,10.0,0.021421289,248.375,7240.575,13,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCE43,12.5,0.102941345,171.2448,4602.0096,32,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
NCN53,5.175,0.030479118,33.2874,635.1732,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCX41,19.0,0.031024167999999998,210.5244,1482.0708,32,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDO52,11.6,0.077100381,172.4106,1539.9954,30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW45,18.0,0.038978526,148.6418,2795.6942,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN45,19.349999999999998,0.11753085099999999,222.7088,4026.7584,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD38,16.75,0.008238064,101.9674,1528.011,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDK27,11.0,0.015664228999999998,122.2756,121.1756,32,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDG40,13.65,0.039824346000000004,32.8558,645.1602,20,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA34,11.5,0.014883661000000001,174.50799999999998,3635.268,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX48,17.75,0.038102203,154.0656,1390.1904,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY37,17.0,0.026440214,143.64700000000002,2862.94,32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRE48,8.43,0.017396308,196.0768,4138.6128,8,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDT58,9.0,0.086088353,168.7816,3355.632,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA19,7.52,0.09227213199999999,128.7994,128.4994,19,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDG52,13.65,0.065618434,47.6402,459.402,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA32,14.0,0.052691046,216.3192,215.7192,32,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCM19,12.65,0.047333044000000005,113.8202,1800.3232,15,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCF42,17.35,0.16772251900000001,176.3712,1054.6272,15,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDV23,11.0,0.10581675300000001,126.0046,871.5322,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRA59,8.27,0.214125129,183.9924,185.0924,19,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
